url_id,title,llm_category,embedding_category,confidence,correct
8307,"A la tête de l’éducation nationale, la mue d’Edouard Geffray, ministre « techno » qui doit devenir politique",politica,politica,0.8759812804304772,True
8306,Guerre en Ukraine : Russes et Américains négocient de nouveau dans le dos des Européens,geopolitica,geopolitica,0.8589957481209022,True
8305,"Narcotrafic : Gérald Darmanin et Laurent Nuñez à Marseille, après l’onde de choc provoquée par l’assassinat de Mehdi Kessaci",politica,sociedad,0.8350724001334235,False
8304,11:24 Musique générée par IA : accord trouvé entre Warner et la start-up Udio,tecnologia,finanzas,0.868399962292651,False
8303,12:11 Féminicides en hausse : les associations féministes appellent à l’action,sociedad,sociedad,0.8657583761864496,True
8302,"12:40 Alerte En France, plus de 600 nourrissons ont été victimes de violences sexuelles en 2024, selon des données issues du ministère de la santé",sociedad,politica,0.8673002505464877,False
8301,12:46 Rugby : Fabien Galthié fait dans la continuité pour affronter l’Australie,deportes,deportes,0.846628699075192,True
8300,Chronique Article réservé aux abonnés Vers une « rooftopisation » de la vie de bureau ? Nicolas Santolaria,sociedad,sociedad,0.8552744539862244,True
8299,"Entretien Article réservé aux abonnés Olivier Saillard, commissaire de l’exposition « La Collection Dior d’Azzedine Alaïa » : « Ce sont des modèles qui n’ont jamais été exposés »",sociedad,sociedad,0.8547290040908377,True
8298,"Chronique Le cachemire, un fil prodigue qui ne cesse de s’émanciper Sophie Abriat",sociedad,sociedad,0.8419749646403119,True
8297,"Le Goût du Monde Article réservé aux abonnés En Haute-Corse, la distillerie L.N. Mattei et ses nectars bien corsés",sociedad,sociedad,0.8715602918295096,True
8296,Culture Article réservé aux abonnés La Cour des comptes préconise la suppression du Centre national des arts plastiques,sociedad,politica,0.8941554828594991,False
8295,Le Monde des livres Article réservé aux abonnés Rwanda 1994 : persistance révisionniste dans le livre collectif « Les Guerres civiles »,otros,geopolitica,0.8426663502539741,False
8294,"Tribune Article réservé aux abonnés « Il est temps de mettre en œuvre une politique globale envers toutes les drogues, qui associe pleinement santé publique et ordre public » Amine Benyamina Professeur de psychiatrie et d’addictologie",politica,politica,0.8525638731586437,True
8293,"Éditorial La malbouffe, un coût colossal pour la société",sociedad,economia,0.8778870565844036,False
8292,"Chronique Article réservé aux abonnés « Il y a comme du dépit amoureux chez Emirates depuis l’arrêt de la production de son avion fétiche, l’Airbus A380 » Isabelle Chaperon",finanzas,sociedad,0.8530822401534734,False
8291,"Économie Article réservé aux abonnés Le patron de Nvidia, fort de ses résultats exceptionnels, nie l’existence d’une bulle dans l’IA",finanzas,finanzas,0.8613379027556465,True
8289,4Melania Trump and Usha Vance meet military families in first joint visit,sociedad,geopolitica,0.8507351841210948,False
8288,2Watch: Indonesia's Semeru volcano spews giant ash clouds as it erupts,tecnologia,tecnologia,0.8344565442237114,True
8287,"Watch: Nasa releases new images of interstellar comet 3I/ATLASThe comet, first discovered in July 2025, is only the third ever confirmed object to pass through the solar system.13 hrs agoUS & Canada",tecnologia,tecnologia,0.8298569596615637,True
8285,How does Arsenal defence compare to Premier League's best?Where do Arsenal's back four rank in terms of the best ever in the Premier League?2 hrs agoArsenal,deportes,sociedad,0.8424805148830239,False
8284,Smith aims bizarre Mastermind jibe at former spinner PanesarStand-in Australia captain Steve Smith takes a bizarre swipe at former England spinner Monty Panesar on the eve of the first Ashes Test.3 hrs agoCricket,deportes,deportes,0.7998244414540198,True
8283,"Panel split over disallowed Liverpool goal at Man CityThe Premier League's KMI Panel votes 3-2 both that Liverpool's goal should have stood on-field, but didn't reach the VAR threshold.1 hr agoPremier League",deportes,deportes,0.8056382639373082,True
8282,Are you not being entertained? The decline of the open-play goalOpen-play goals have been on the decline this season and BBC Sport takes a closer look at the trend.4 hrs agoPremier League,deportes,deportes,0.8456846813308785,True
8281,I wake up thinking about driving - Hamilton defends work ethicSeven-time world champion Lewis Hamilton defends his work ethic after criticism from Ferrari chairman John Elkann.5 hrs agoFormula 1,deportes,sociedad,0.8304545204052646,False
8280,Ashes predictions - TMS pundits have their sayTest Match Special pundits including Michael Vaughan and Jonathan Agnew give their predictions for the 2025-26 Ashes series.1 hr agoCricket,deportes,tecnologia,0.8208346971884444,False
8279,8Children in Need chair resigns after crash conviction,politica,sociedad,0.8081373500323218,False
8278,7How 'monster' Met officer was convicted of more sex crimes,politica,sociedad,0.8523573855806392,False
8277,"Major League Baseball signs deals with Netflix, ESPN and NBCUniversal The media deals will allow the platforms to show select baseball games over upcoming seasons.10 hrs ago",deportes,sociedad,0.8367674761179988,False
8276,Turkey set to host COP31 after reaching compromise with AustraliaAustralia will now support the Turkish bid to host the climate talks in return for their minister chairing them. 11 hrs agoClimate,tecnologia,tecnologia,0.8325849422535472,True
8275,Instagram to start closing Australian teen accounts ahead of social media banUnder-sixteens will be banned from major social media plaforms from 10 December.19 hrs agoAustralia,sociedad,sociedad,0.8488534936698569,True
8274,Ethiopia receives historic artefacts held in Germany for 100 years Ethiopia has welcomed the return as part of a broader push to repatriate items of national significance.5 hrs agoWorld,sociedad,geopolitica,0.8450242846639726,False
8273,Ripley's revealed as buyer of $12m golden toiletThe first edition of Maurizio Cattelan's work was stolen from Blenheim Palace in 2019.8 hrs agoOxfordshire,otros,sociedad,0.8345259255989891,False
8272,"Why an AI 'godfather' is quitting Meta after 12 yearsOne of the pioneers in the current AI boom, he has had disagreements with fellow engineers over the future of the technology.1 hr ago",tecnologia,tecnologia,0.8426309766167153,True
8271,Hasina's conviction for crimes against humanity is testing India-Bangladesh tiesIndia faces a dilemma with Bangladesh as Sheikh Hasina’s conviction strains ties between the two neighbours.12 hrs agoAsia,geopolitica,geopolitica,0.8345053910268898,True
8270,"Why trying too hard may be holding you back at workPerfectionism looks good on paper, but its consequences might be the very thing keeping you stuck.12 hrs agoHealth",otros,sociedad,0.8404154318228105,False
8269,The private notes and secret documents that tell the inside story of the UK's Covid responseThe Covid inquiry is set to publish its second set of findings looking in detail at the huge political decisions that had to be made in 2020.13 hrs agoHealth,politica,tecnologia,0.8422299988373704,False
8268,Nvidia shares rise after strong results ease 'AI bubble' concerns,finanzas,finanzas,0.8541076241839676,True
8267,Finally... last episodes of Friends spin-off Joey available in US,sociedad,sociedad,0.8484924073392497,True
8266,"Israeli strikes across Gaza kill 25 Palestinians, health ministry says",geopolitica,geopolitica,0.8226998731077807,True
8265,"Woman jailed for 20 years over murder of Australian surfer brothersAri Gisell told her boyfriend she liked the tyres on their car, instigating the carjacking that killed three surfers in Mexico last year.3 hrs agoWorld",politica,sociedad,0.84516731108308,False
8264,"Paris court blocks auction of earliest-known calculatorThe court blocked La Pascaline, a 400-year-old calculating machine, from being exported from France.11 hrs agoEurope",otros,finanzas,0.8316413182342035,False
8263,Philippines sentences 'Chinese spy mayor' to life in jailAuthorities uncovered one of the country's biggest scam centres in her small town of Bamban.9 hrs agoAsia,politica,politica,0.8324562806897343,True
8262,Trump signs bill ordering US justice department to release Epstein filesThe bill gives the US Justice Department 30 days to release all the files in a searchable format.24 mins agoUS & Canada,politica,politica,0.8303421310829653,True
8261,"A Russian spy ship has appeared near Britain's shores - how worried are defence chiefs?Russia says the Yantar is an oceanic research vessel, but others say it is a spy ship that is mapping out Britain's undersea cables.14 hrs agoEurope",geopolitica,geopolitica,0.8248366216908615,True
8260,Ukrainian teen saboteurs recruited on Telegram to attack their own countryRussia is using Telegram to recruit Ukrainian children and teenagers to carry out sabotage and bombings according to the Ukrainian government.12 hrs agoEurope,geopolitica,geopolitica,0.8420579607477883,True
8259,"US military officials in Kyiv as Europe warns against reported Russia peace planIt comes after reports the US and Russia have prepared a 28-point peace plan, allegedly with major concessions from Ukraine.48 mins agoWorld",geopolitica,geopolitica,0.8510617986178635,True
8258,"Making a Yard ‘Very Wild,’ Yet Still Fit for Entertaining",sociedad,sociedad,0.8232699133446915,True
8257,"Coffee in the Closet, Diet Coke on Tap",sociedad,sociedad,0.8371007265947955,True
8255,Want a Drone Show for Your Wedding? Here’s What it Really Takes.,sociedad,sociedad,0.8257521545275663,True
8254,Stepbrother Under Investigation After Teen Dies on Cruise Ship,sociedad,sociedad,0.8119951823160966,True
8252,"In Mexico, Nothing Says ‘Good Morning’ Like a Concha",sociedad,sociedad,0.8400740472973928,True
8251,"The Artist Who Makes Clay Look Like Navels, Nipples and Vertebrae",sociedad,sociedad,0.8278965857497947,True
8250,I Want to Give My Ex a Gift That’s Nice — But Not Too Nice. What Should I Get?,sociedad,sociedad,0.8118359617329356,True
8249,She Has Taken 30 Years to Write a 7-Part Novel About 1 Day. It’s a Sensation.,sociedad,sociedad,0.8354007748057621,True
8248,Houses Collapsing Into the Sea? It’s Not as Baffling as It Looks.,tecnologia,sociedad,0.8291755809917823,False
8247,"When People in Distress Deny Being Suicidal, Should They Be Believed?",sociedad,sociedad,0.8186991792616013,True
8246,America’s Deadliest Cancer Has Abysmal Screening Rates,sociedad,tecnologia,0.8276292084048746,False
8245,"Michelin Awards New Stars for New York, Chicago, Philadelphia and Boston",sociedad,sociedad,0.8401122321511167,True
8244,"Joan Didion’s Thanksgiving: Dinner for 75, Reams of Notes",sociedad,sociedad,0.8129202469238797,True
8243,What Are Fashion Expatriates Into? Home Design.,sociedad,sociedad,0.8446736016076779,True
8242,The World’s Largest Afro Took Three People to Measure It,sociedad,sociedad,0.820499821243847,True
8241,Melania Trump Goes Saudi Green,sociedad,sociedad,0.8423870524084676,True
8240,It’s a Miracle That Mexico Exists at All,sociedad,sociedad,0.8624375075116956,True
8239,"Smart, Sizzling New Romance Novels",sociedad,sociedad,0.8544513523971653,True
8238,‘Meet the Cartozians’ Review: Who Gets to Be White in America?,sociedad,sociedad,0.8155109858209789,True
8237,The Debate Over Colorblind Casting Isn’t Settled After All,politica,sociedad,0.8230157723562173,False
8236,‘This World of Tomorrow’ Review: Tom Hanks Is Back in Town,sociedad,sociedad,0.812551468710389,True
8235,U.K. Vows to Ban Resale of Concert Tickets Above Face Value,politica,geopolitica,0.8570779436063802,False
8234,Black Flag’s Latest Reboot Has Everyone Talking (Even Greg Ginn),sociedad,sociedad,0.8244677260703619,True
8233,Newly Discovered Bach Pieces Are the Fruits of Decades of Detective Work,sociedad,sociedad,0.8479127944243684,True
8232,"‘It: Welcome to Derry’ Season 1, Episode 4 Recap: Origin of the Species",sociedad,tecnologia,0.8226252523562702,False
8231,‘Rental Family’ Review: Lost in Impersonation,sociedad,sociedad,0.8314248777404749,True
8230,"‘Train Dreams’ Review: Life, Understood in Reverse",sociedad,sociedad,0.8205381784023777,True
8229,"After the Death of Two Titans, Where Are the Next Giant Art Patrons?",otros,sociedad,0.8492360397751733,False
8228,"Believe It or Not, That $12 Million Gold Toilet Was Bought by … Ripley’s",otros,finanzas,0.8361355649313956,False
8227,"Told to Avoid D.E.I., Arts Groups Are Declining Grants Instead",politica,sociedad,0.8416637711139421,False
8226,‘Wicked: For Good’ Review: Two Besties Till the End,sociedad,sociedad,0.8227327092560421,True
8225,The Governor Can Show Mamdani Who Has the Mandate,politica,politica,0.8357786843159374,True
8224,"No, Mr. President, We Cannot ‘Leave It at That’",politica,geopolitica,0.8296162014680861,False
8223,The White House Gold Rush Is On,politica,finanzas,0.8578949559827899,False
8222,Understanding the Right’s Antisemitic Turn,politica,geopolitica,0.8242846225957459,False
8221,"This Is Not Your Grandma’s Retirement Home, an Editor Finds",sociedad,sociedad,0.8192156592317159,True
8220,She Knows What Gen Z Is Thinking,sociedad,sociedad,0.8615954993421024,True
8219,"Texas Measles Strain Continues to Spread, Officials Say",tecnologia,tecnologia,0.8316323764094751,True
8218,Early Signs Point to a Harsh Flu Season in the U.S.,tecnologia,tecnologia,0.8562473338791619,True
8217,Trump Moves to Weaken the Endangered Species Act,politica,tecnologia,0.8438009592283379,False
8216,Trump Wanted to Abolish FEMA. His Own Advisers Disagree.,politica,politica,0.8318590878686372,True
8215,Wordle Bot Can Now Use Knowledge of Past Solutions,otros,tecnologia,0.8444181894929392,False
8214,"When the G.O.P. Medicaid Cuts Arrive, These Hospitals Will Be Hit Hardest",politica,finanzas,0.8540258588534881,False
8213,"Bonnie Munshin, ‘Velvet Hammer’ of a Hamptons Hot Spot, Dies at 84",sociedad,sociedad,0.8125517920191434,True
8212,A Voyage Into the Art of Finding One’s Way at Sea,tecnologia,sociedad,0.8323353845276009,False
8211,Video Reveals How Far Wolves Will Go to Steal a Meal,tecnologia,sociedad,0.8323817533346478,False
