url_id,title,llm_category,embedding_category,confidence,correct
8445,Coruñesas reabrirá su pescadería de Recoletos aliado con Los 33,sociedad,sociedad,0.8641279,True
8443,"'Bernabéu Infinito', la alianza del Real Madrid con Apple para ""abrir las puertas a todo el planeta""",sociedad,tecnologia,0.876369,False
8442,ArcelorMittal: un valor bien soportado y con mucho potencial,finanzas,finanzas,0.8808763,True
8441,Nvidia bate las previsiones y gana un 65% más en el tercer trimestre,finanzas,finanzas,0.88715386,True
8440,"Naturgy: el canal alcista, dibujado con escuadra y cartabón",finanzas,sociedad,0.86093974,False
8438,Valores Ibex 35,finanzas,finanzas,0.9050222,True
8437,Precio Gasolina hoy,finanzas,finanzas,0.89604443,True
8436,Euríbor hoy,economia,geopolitica,0.87998503,False
8431,La londinense Bond Street tiene el alquiler más caro del mundo,economia,finanzas,0.855038,False
8430,Nace el primer sistema para medir las emisiones de CO2 de la economía digital en España,tecnologia,tecnologia,0.8608202,True
8429,"Endesa convence con sus cuentas, pero sufre 'mal de altura'",finanzas,finanzas,0.87998354,True
8428,Foodiverse sale de pérdidas tras reordenar su deuda,finanzas,finanzas,0.8757819,True
8427,Selenta (Brookfield) busca crecer con contratos de gestión y dar el salto internacional,finanzas,finanzas,0.87683904,True
8426,Reino Unido elevará a 120.000 libras la garantía de depósitos,finanzas,finanzas,0.8847375,True
8425,Deutsche Bank rebaja a la mitad su valoración de eDreams,finanzas,finanzas,0.8824255,True
8424,"Hacienda prorroga el sistema de módulos para autónomos, pero deja los límites en el aire",economia,politica,0.8660359,False
8423,"Axa prevé cerrar de forma inminente su entrada en Fiberpass, la firma de Telefónica y Vodafone",finanzas,finanzas,0.87853104,True
8422,El Senado aprueba la propuesta del PP para despenalizar el corte de suministros a los 'okupas',politica,politica,0.8568025,True
8421,Cuánto subirán las pensiones a partir del 1 de enero de 2026,economia,economia,0.87038106,True
8420,"Sostenibilidad, digitalización y formación revolucionan la industria",tecnologia,tecnologia,0.8907596,True
8419,La noruega Kongsberg desembarca en España ante la eclosión de fondos públicos para Defensa,geopolitica,finanzas,0.86226237,False
8418,Santander AM prevé que las bolsas escalen a nuevos máximos y destaca que la española está barata,finanzas,finanzas,0.897447,True
8417,Santander lanza el 'Depósito iPhone' para dinero nuevo y ganar clientes vinculados,finanzas,finanzas,0.86227643,True
8416,El seguro gana un 11% más impulsado por autos y salud,finanzas,finanzas,0.8823391,True
8415,El objetivo de triplicar la energía nuclear requiere que EEUU y Europa igualen a China,tecnologia,geopolitica,0.8836858,False
8414,Las cuatro bazas de Europa para superar a Wall Street persistentemente,finanzas,finanzas,0.89341605,True
8413,"Ceuta irrumpe con Endesa, REE y Templus en 'data center'",finanzas,finanzas,0.8741693,True
8412,Redeia negociará con Iberdrola y Endesa el plan antiapagones,finanzas,finanzas,0.8684608,True
8411,Cómo impulsan el negocio familiar Torrons Vicens y Kave Home,finanzas,finanzas,0.8714656,True
8410,El Gobierno eleva su oferta de subida de sueldo a funcionarios al 11% hasta 2028,politica,economia,0.89098066,False
8409,El debate de investidura en Valencia será el 27 de noviembre,politica,politica,0.85258937,True
8408,"De París a la COP30: un éxito en el freno de las emisiones que no basta, faltan más renovables",tecnologia,tecnologia,0.87591577,True
8407,"La patronal de Inditex, Mango y Tendam ofrece una subida salarial anual del 3%",economia,economia,0.8929595,True
8406,"El CEO que relevó a Ana Botín en Santander UK, nuevo presidente de Jupiter",finanzas,finanzas,0.84519863,True
8405,"Ricardo Pumar: ""Insur espera crecer más de un 60% hasta 2030""",finanzas,economia,0.8810334,False
8404,Los fabricantes de helicópteros sobrevuelan un mercado cada vez más pequeño,finanzas,finanzas,0.87351716,True
8403,"La brecha de precios con el euro, una amenaza para las exportaciones españolas",economia,finanzas,0.8594429,False
8402,"Inflación, pesado lastre para las exportaciones",economia,economia,0.8990942,True
8401,Europa y la carrera por los recursos naturales,geopolitica,geopolitica,0.8696778,True
8400,Cerdán desbarata el plan de Sánchez,politica,politica,0.87892324,True
8399,"Un Presupuesto ""irresistible"", ¿como la corrupción?",politica,politica,0.8717696,True
8398,La última oportunidad de Europa para no perder el tren de la inteligencia artificial,tecnologia,tecnologia,0.8669878,True
8397,Inditex bate a LVMH como líder mundial de la moda,finanzas,sociedad,0.8795759,False
8396,Hacienda disparará el control a los pagos por Bizum y con tarjeta desde 2026,politica,economia,0.87518454,False
8394,Super Mario Bros cumple cuarenta años con un negocio en plena forma,tecnologia,sociedad,0.86805606,False
8393,Cómo debe trabajar un líder la comunicación de forma eficaz,otros,geopolitica,0.84170145,False
8392,"Todd Green (King): ""Siempre he disfrutado del proceso de sintetizar""",otros,deportes,0.86774784,False
8391,El grupo japonés Sojitz toma el control de Nexus Energía,finanzas,finanzas,0.88284934,True
8390,Bankinter modifica la cúpula para crecer en pagos digitales,finanzas,economia,0.86909807,False
8389,"JPMorgan 'deposita' su confianza en CaixaBank, relanzado en el Ibex",finanzas,finanzas,0.87512267,True
8386,"Sergio Atares: ""La innovación no es un departamento, es nuestra forma de trabajar""",tecnologia,tecnologia,0.8619844,True
8385,"Deloitte incorpora a 1.500 recién graduados, un 30% más",finanzas,finanzas,0.87579465,True
8384,Los ascensos a socios en las Big Four se hunden a mínimos de cinco años,finanzas,economia,0.87863004,False
8383,"Juan Roig: ""Vamos a continuar reclamando el Corredor Mediterráneo. Algún día llegará un ministro al que creamos""",politica,deportes,0.862677,False
8382,Mapfre ultima la compra de las oficinas Ombú a Acciona,finanzas,finanzas,0.8865676,True
8381,"La CNMC permitirá a Aena subir las tarifas un 6,44% en 2026",economia,economia,0.8871255,True
8380,¿Celebrar la muerte de Franco o la proclamación del Rey Juan Carlos?,politica,deportes,0.85176307,False
8379,Éxitos y fracasos de la economía española en el tardofranquismo y la Democracia,politica,economia,0.8638919,False
8378,Del 20-N de 1975 al 20-N de 2025,politica,politica,0.8834828,True
8377,La Rioja: el arte de las pequeñas cosas aplicado a los grandes eventos,otros,sociedad,0.86687404,False
8376,El 'efecto Nvidia' frena la caída del bitcoin,finanzas,finanzas,0.87946224,True
8375,La división de la Fed enfría el recorte de tipos en diciembre,finanzas,economia,0.88630533,False
8374,Cuándo y cómo va a estallar la próxima corrección,finanzas,finanzas,0.87503624,True
8373,JPMorgan tiene criterios opuestos ante la burbuja en IA,finanzas,finanzas,0.8877558,True
8372,Jefferies cree que BBVA recomprará 6.000 millones,finanzas,finanzas,0.8927661,True
8371,Las siete grandes apuestas de BlackRock en Europa,finanzas,finanzas,0.8817226,True
8370,Meta deberá pagar 479 millones a los medios españoles por competencia desleal,finanzas,finanzas,0.8685365,True
8369,El Constitucional avala los anticipos fiscales que Hacienda cobra a las grandes empresas,politica,politica,0.86372185,True
8368,El Gobierno eleva su oferta de subida de sueldo a los funcionarios al 11% hasta 2028,politica,economia,0.8881151,False
8367,Así gestiona su fortuna Amancio Ortega,finanzas,sociedad,0.8776062,False
8366,Amancio Ortega compra The Post en Canadá por cerca de 700 millones,finanzas,finanzas,0.87010825,True
8365,"Cuáles son las profesiones del futuro, con Juanjo Amorín.",finanzas,sociedad,0.8857921,False
8364,"Cómo detectar las oportunidades de inversión ""invisibles"", con Iván Martín, de Magallanes.",finanzas,finanzas,0.8898604,True
8363,"La Primera de Expansión sobre Acciona, PwC, Santander, Larry Summers, Nvidia y Bankinter.",finanzas,finanzas,0.91150117,True
8351,Valores Bolsa,finanzas,finanzas,0.9100584,True
8350,Santander First Brands,finanzas,sociedad,0.85748845,False
8349,Santander dividendos,finanzas,finanzas,0.89069617,True
8348,Nieve alerta España,sociedad,geopolitica,0.8790921,False
8347,Crónica Bolsa,finanzas,finanzas,0.9127896,True
8346,Subida sueldo funcionarios,politica,politica,0.90238076,True
8345,Mahou transformará bares,economia,sociedad,0.893405,False
8344,ETF renta fija,finanzas,economia,0.88877875,False
8343,Banco Sabadell,finanzas,deportes,0.85926616,False
